NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
OURO PRETO,MG,1397,510.2588403722262,535.8655690765927,541.6712956335003,543.1053686471009,650.8375089477452,2.7532467532467533,2
OURO PRETO DO OESTE,RO,586,479.6819112627986,489.40204778156993,511.1373720136519,499.9945392491467,619.283276450512,2.392372881355932,1
OURÉM,PA,488,451.8497950819672,458.4344262295082,477.3491803278689,471.9311475409836,550.860655737705,1.0892857142857142,0
PACAJUS,CE,1693,473.1183106910809,493.31086828115775,511.7266981689309,514.031896042528,590.5138806851743,1.338012958963283,1
PACAJÁ,PA,550,454.72636363636366,455.17145454545454,475.91,463.50036363636366,523.8181818181819,1.5207939508506616,0
PACATUBA,CE,1145,469.4779039301309,485.48200873362447,506.1917030567686,502.3498689956332,600.4192139737992,1.2824698367636622,1
PACOTI,CE,810,451.2001234567901,452.6364197530864,474.66987654320985,474.6924691358025,556.9135802469136,0.978584729981378,0
PADRE BERNARDO,GO,317,457.7192429022082,458.3804416403786,483.9078864353312,477.8981072555205,566.4984227129338,1.6003039513677813,0
PADRE PARAÍSO,MG,346,464.5601156069364,483.02716763005776,497.956936416185,490.21618497109824,580.693641618497,1.3136482939632546,1
PAIÇANDU,PR,211,489.3,500.4331753554502,526.6170616113744,500.5616113744076,603.127962085308,2.59,1
PALHOÇA,SC,2873,512.3460146188653,534.2137835015662,544.6816219979116,544.8774451792551,643.5990254089802,3.210166919575114,2
PALMARES,PE,1459,460.3711446196025,478.618711446196,500.0506511309116,494.9163810829335,588.9513365318711,1.245141588006663,1
PALMAS,TO,7233,497.930512926863,516.2970966403982,529.4526199364026,529.720129959906,641.6590626296143,3.3648216190589078,2
PALMAS DE MONTE ALTO,BA,401,463.7695760598504,480.7014962593516,498.1007481296758,483.6852867830424,594.5635910224439,1.171462829736211,1
PALMEIRA,PR,317,496.98485804416407,520.2892744479495,533.2769716088328,530.3627760252366,593.2492113564668,3.18796992481203,2
PALMEIRA DAS MISSÕES,RS,877,482.52542759407066,501.4159635119726,520.9475484606613,496.2453819840365,600.9350057012542,2.204995287464656,1
PALMEIRA DOS ÍNDIOS,AL,2789,463.4394406597347,471.5684833273575,490.2249910362137,487.7533166009322,570.010756543564,1.2300832342449466,0
PALMEIRÓPOLIS,TO,296,445.7179054054054,457.4604729729729,487.7719594594595,481.6527027027028,559.5945945945946,1.3582089552238803,0
PALMITOS,SC,404,500.2210396039604,522.3569306930693,534.3163366336634,524.7967821782178,631.3861386138614,3.3075949367088606,2
PALOTINA,PR,547,509.00786106032905,520.8782449725777,534.4862888482633,544.3842778793419,623.7659963436929,3.5474137931034484,2
PANAMBI,RS,777,512.6707850707851,530.7804375804376,537.3303732303732,540.0662805662805,624.5817245817245,3.1443798449612403,2
PANELAS,PE,837,464.56977299880526,478.7023894862605,500.6924731182796,503.3378733572282,632.258064516129,0.9771359807460892,1
PARACAMBI,RJ,568,499.5845070422535,521.3982394366197,536.1658450704225,522.4670774647888,646.3028169014085,2.1580732700135683,2
PARACATU,MG,1213,497.4286067600989,521.600494641385,529.8978565539983,532.6565539983512,669.4146743610883,2.7537162162162163,2
PARACURU,CE,880,470.14125,485.0475,504.90875,502.9198863636364,587.6818181818181,1.3807531380753135,1
PARAGOMINAS,PA,2163,471.7552935737402,489.4125288950532,503.6608876560333,490.8312528895053,619.4267221451687,1.8148846960167715,1
PARAGUAÇU PAULISTA,SP,508,496.2771653543307,516.5862204724409,533.2035433070866,541.6753937007874,648.9370078740158,2.5397923875432524,2
PARAIPABA,CE,793,478.4978562421185,493.91034047919294,509.7,525.8279949558638,624.7919293820934,1.2024623803009575,1
PARAMBU,CE,539,455.8979591836735,471.4729128014842,496.3174397031539,487.5666048237477,539.8886827458256,1.029157667386609,0
PARAMIRIM,BA,1250,464.93992,481.57648,495.8864,493.29624,631.872,1.0818548387096774,1
PARANAGUÁ,PR,1820,490.44269230769225,508.251043956044,528.4866483516483,511.8887362637363,585.2747252747253,2.8505272810637323,1
PARANATINGA,MT,190,468.1847368421053,485.8642105263158,505.2626315789473,490.7810526315789,559.8947368421053,2.216606498194946,1
PARANAVAÍ,PR,1476,502.19878048780487,516.1832655826558,531.8025745257453,532.559485094851,636.1517615176152,2.895902547065338,2
PARANAÍBA,MS,570,483.13719298245616,504.0322807017544,521.1391228070175,508.32070175438594,616.0350877192982,2.83868501529052,1
PARAOPEBA,MG,443,494.016704288939,512.4268623024831,524.868848758465,525.3266365688488,646.5011286681715,2.1452830188679246,2
PARATINGA,BA,480,450.3279166666667,448.4041666666666,481.27479166666666,469.028125,578.6666666666666,0.9170403587443946,0
PARATY,RJ,537,516.7810055865922,535.103165735568,546.7253258845437,552.4916201117319,652.2160148975792,3.4256,2
PARAUAPEBAS,PA,4329,482.73314853314855,497.7796950796951,513.9720027720027,501.0968814968815,621.2381612381612,2.355535643170052,1
PARAÍBA DO SUL,RJ,566,486.3424028268551,511.7657243816255,525.5583038869258,513.4786219081273,625.8303886925795,2.0344036697247705,1
PARAÍSO DO TOCANTINS,TO,980,476.1327551020408,488.6086734693878,509.5746938775511,507.33071428571424,623.2244897959183,2.3275375939849625,1
PARELHAS,RN,1158,486.019689119171,506.822884283247,516.594645941278,516.7383419689119,641.2953367875648,1.5691358024691358,1
PARINTINS,AM,2506,455.64006384676776,466.5208699122107,481.9652035115722,459.9479648842778,518.3878691141261,1.0056918795851253,0
PARIPIRANGA,BA,1359,464.4935246504783,481.23245033112585,493.3593083149375,480.5791758646063,615.8204562178072,0.9889549702633816,1
PARNAMIRIM,RN,4924,498.672298943948,521.3533306255076,531.9824939073924,526.1740658001625,629.3419983753047,2.23246800072111,2
PARNARAMA,MA,918,444.187037037037,446.1739651416122,469.57745098039214,456.443137254902,556.1437908496732,0.994646680942184,0
PARNAÍBA,PI,5691,484.8671410999824,499.6246705324196,517.2775786329292,514.3886663152346,653.1646459321736,1.6356067883445404,1
PAROBÉ,RS,533,493.424765478424,520.324765478424,537.4838649155723,518.3622889305816,589.906191369606,2.385,1
PARÁ DE MINAS,MG,1682,512.3296670630202,537.6888822829964,540.4326397146255,566.2143876337693,699.9762187871581,2.777459954233409,2
PASSIRA,PE,1014,460.7335305719921,474.85029585798816,492.264201183432,494.10128205128206,563.629191321499,1.0438311688311688,0
PASSO FUNDO,RS,2883,512.3589663544918,539.2764481442941,548.7475893166841,552.2590357266736,674.3531044051335,3.269368295589988,2
PASSOS,MG,2342,507.8167378309138,531.6453458582408,539.7211357813834,554.5374039282665,693.1767719897523,2.912797739200646,2
PATO BRANCO,PR,1660,519.460843373494,539.069156626506,547.1385542168674,567.5606024096386,664.9518072289156,3.663968824940048,2
PATOS,PB,4696,480.39382453151615,496.6567504258944,511.2531942078364,514.034220613288,630.9412265758092,1.5143976286258731,1
PATOS DE MINAS,MG,2903,520.0665518429211,539.5129176713745,545.145470203238,563.360799173269,709.4316224595246,3.096830985915493,2
PATROCÍNIO,MG,1327,504.9522230595328,523.8091183119819,535.66571213263,545.2412207987943,686.8575734740015,2.842886740331492,2
PATU,RN,1498,464.3783711615488,472.1192256341789,492.83851802403206,489.86842456608815,605.7142857142857,1.1275080906148869,1
PAU DOS FERROS,RN,2939,479.35549506634914,496.4103436543042,512.8885335148009,505.5069071112624,636.7539979584893,1.426561988877985,1
PAUDALHO,PE,794,471.1926952141058,488.26536523929474,509.99987405541566,505.7916876574307,605.1637279596978,1.389967637540453,1
PAUINI,AM,112,440.775,444.1410714285715,475.675,452.5151785714285,523.9285714285714,1.1236842105263158,0
PAULISTA,PE,5832,485.6592421124829,505.9100137174212,523.5082818930041,513.1752914951988,627.0679012345679,1.6991434689507494,1
PAULISTANA,PI,1323,449.1148148148149,461.395842781557,482.8516250944822,490.7733938019652,617.4754346182917,1.09375,0
PAULO AFONSO,BA,3043,480.7465987512323,495.9466644758462,513.7771935589878,504.17630627670064,617.0161025303977,1.7330903790087464,1
PAULÍNIA,SP,1416,536.3182909604519,550.0763418079096,554.9033898305084,582.2788135593221,674.1525423728814,4.7202918693537175,2
PAÇO DO LUMIAR,MA,3054,468.2537000654879,484.3922724296005,504.3830713817943,483.5092337917485,595.8677144728225,1.363391655450875,1
PEDERNEIRAS,SP,389,517.7287917737789,537.2694087403598,549.5650385604113,572.6095115681234,663.0334190231363,3.070938215102975,2
PEDRA BRANCA,CE,736,462.26331521739127,478.63165760869566,494.0252717391304,493.7639945652174,549.2934782608696,1.0225165562913907,0
PEDRA PRETA,MT,172,470.7738372093024,496.7412790697674,508.5854651162791,494.1906976744186,612.5581395348837,2.5858369098712446,1
PEDREIRA,SP,271,514.4461254612546,540.459409594096,550.6151291512915,570.6815498154982,662.8044280442805,3.014044943820225,2
PEDREIRAS,MA,1569,468.4912683237731,481.06577437858505,500.6897386870618,498.285086042065,618.0369662205226,1.3133844339622642,1
PEDRO AFONSO,TO,320,452.42625,455.4978125,478.6509375,473.3128125,536.125,1.6854066985645932,0
PEDRO CANÁRIO,ES,322,469.7021739130435,486.67950310559,507.5894409937888,509.2456521739131,630.1863354037267,1.898477157360406,1
PEDRO II,PI,1062,467.4075329566855,484.7241054613936,502.4990583804144,493.3419962335217,639.9811676082862,1.1456262425447317,1
PEDRO LEOPOLDO,MG,774,516.0634366925065,547.6170542635658,546.5692506459948,555.2511627906977,674.3669250645995,3.284269662921348,2
PEIXE,TO,114,444.49122807017545,460.4447368421052,482.02719298245614,454.46315789473687,545.438596491228,1.4111111111111112,0
PEIXOTO DE AZEVEDO,MT,245,487.38734693877547,502.4461224489796,514.9681632653061,502.2624489795919,591.9183673469388,3.093390804597701,1
PELOTAS,RS,8580,501.88828671328673,528.4648368298368,540.0675990675991,527.5594871794872,603.018648018648,2.320247546414953,2
PENALVA,MA,462,439.87683982683984,442.7294372294372,467.9751082251082,457.67835497835495,535.3246753246754,0.85,0
PENEDO,AL,1728,465.6254050925926,469.2048032407408,491.3251157407408,483.66273148148144,558.3680555555555,1.385973763874874,0
PENTECOSTE,CE,1118,469.48729874776393,489.49141323792486,508.1607334525939,508.6484794275492,601.824686940966,1.230383211678832,1
PENÁPOLIS,SP,816,511.2455882352941,532.5459558823529,541.7553921568627,550.1867647058824,670.7843137254902,2.9386304909560725,2
PEREIRA BARRETO,SP,355,497.0676056338028,511.2628169014084,528.1988732394366,541.7247887323944,612.9577464788732,2.440159574468085,2
PERUÍBE,SP,958,499.33058455114826,521.0464509394573,537.0105427974947,534.6157620041754,621.419624217119,2.222312703583062,2
PESQUEIRA,PE,1622,471.4668927250309,490.677065351418,508.9683107274969,503.1581381011097,586.5844636251542,1.2140486725663715,1
PETROLINA,PE,9109,493.4285102645735,516.4011746624218,528.0589307278516,539.4110550005489,634.251838840707,2.1060992907801417,2
PETROLÂNDIA,PE,1218,464.7100985221675,476.1013957307061,499.6893267651888,495.6238095238096,598.4729064039409,1.2822108345534406,1
PETRÓPOLIS,RJ,3268,519.8978886168911,543.255140758874,548.9944308445532,561.2825887392901,685.483476132191,3.0925671969281403,2
PIANCÓ,PB,738,465.5963414634146,476.19471544715446,495.1527100271003,503.169647696477,667.8048780487804,1.0698529411764706,1
PICOS,PI,6082,467.2229365340348,485.75277869122,502.2432752384085,506.2731173955936,645.6658993752055,1.3579063767047548,1
PICUÍ,PB,923,468.9284940411701,489.068255687974,505.6875406283857,495.7137594799567,590.4442036836404,1.1656282450674975,1
PIEDADE,SP,544,503.7459558823529,529.4854779411764,544.6998161764706,545.134375,628.3823529411765,2.550680786686838,2
PILAR,AL,877,462.79315849486886,472.4911060433295,494.1981755986317,478.417787913341,578.2440136830103,1.430801687763713,0
PILAR DO SUL,SP,282,511.4439716312057,528.8212765957447,541.9478723404255,565.6854609929078,642.9078014184397,2.6988472622478388,2
PILÃO ARCADO,BA,390,446.5817948717949,453.26435897435897,478.153076923077,473.5923076923077,538.4615384615385,1.116991643454039,0
PIMENTA BUENO,RO,628,474.8062101910828,486.73949044585993,505.4813694267516,494.4800955414013,577.1019108280254,2.2146118721461185,1
PINDAMONHANGABA,SP,1579,512.0409753008232,541.5742241925269,550.8343888537049,562.9598480050665,670.1076630778974,2.968451749734889,2
PINDARÉ-MIRIM,MA,464,454.5575431034483,465.7303879310344,485.5293103448276,470.6618534482759,614.4827586206897,1.2429078014184398,0
PINDOBAÇU,BA,529,456.25425330812857,465.79111531190927,486.1440453686201,469.81455576559546,558.5633270321362,0.9051383399209486,0
PINDORETAMA,CE,554,464.4231046931408,473.9673285198557,498.9725631768953,497.45144404332126,589.8916967509025,1.2206405693950175,1
PINHAIS,PR,1794,506.2826086956522,526.0851170568561,539.4710702341137,525.2808249721294,603.8684503901895,2.9195478723404253,2
PINHEIRO,MA,2717,462.3195068089805,472.5227456753773,489.4333087964667,478.5263894000736,587.5303643724696,1.2223646267222044,0
PINHEIROS,ES,290,478.56206896551726,506.4903448275862,518.3193103448276,512.6772413793103,644.3448275862069,1.724009900990099,1
PINHÃO,PR,316,478.5803797468354,501.77879746835447,519.2879746835443,492.8626582278481,593.1645569620254,1.9012474012474008,1
PIO IX,PI,475,458.7073684210527,476.6368421052632,496.5221052631578,486.8494736842105,614.0631578947368,0.8566810344827587,1
PIO XII,MA,522,445.0174329501916,452.4986590038314,472.6256704980843,460.1346743295019,534.55938697318,0.9991071428571427,0
PIRACANJUBA,GO,739,481.285250338295,496.6872801082544,514.7799729364006,514.0169147496617,639.106901217862,2.0719895287958114,1
PIRACICABA,SP,5229,530.1798240581372,552.5510040160643,557.0059858481545,579.4410403518838,683.3696691528016,4.017691045048331,2
PIRACURUCA,PI,987,461.2390070921986,469.5236068895644,493.42482269503546,496.7995947315096,625.3292806484296,0.8282208588957055,1
PIRAJU,SP,787,501.3044472681067,524.6576874205845,540.2194409148666,545.2196950444727,634.9936467598475,2.5719101123595505,2
PIRAJUÍ,SP,291,498.2250859106529,519.5498281786942,534.2398625429553,549.5742268041238,653.3333333333334,2.677710843373494,2
PIRANGA,MG,461,483.88524945770064,504.7132321041215,517.675704989154,522.3668112798265,637.8308026030369,1.5765864332603938,1
PIRAPORA,MG,1120,489.45642857142855,507.2290178571429,523.833125,515.4226785714286,630.375,2.1141732283464565,1
PIRAQUARA,PR,873,486.783390607102,506.6815578465063,524.8591065292096,495.7686139747996,566.9644902634593,2.545751633986928,1
PIRASSUNUNGA,SP,1323,520.7791383219954,542.9509448223733,549.8013605442177,570.7013605442177,668.1632653061224,3.235457063711912,2
PIRATINI,RS,231,476.7077922077922,508.6909090909091,529.8268398268398,494.1259740259741,606.8398268398269,1.6462765957446808,1
PIRENÓPOLIS,GO,561,472.1789661319074,495.3869875222816,510.7106951871658,498.56595365418895,620.9982174688057,1.885048231511254,1
PIRES DO RIO,GO,783,503.2868454661558,507.68927203065135,522.7343550446999,525.3830140485313,668.7611749680715,2.50343878954608,2
PIRIPIRI,PI,2079,464.7888407888408,479.6960076960077,500.8461279461279,493.0765752765752,630.8513708513708,1.2183288409703503,1
PITANGA,PR,872,483.4206422018348,500.2337155963303,517.8770642201835,499.8970183486239,603.0504587155963,2.094704684317719,1
PITANGUEIRAS,SP,289,500.3698961937716,518.018339100346,532.2207612456747,541.6868512110726,636.9550173010381,2.268472906403941,2
PITANGUI,MG,357,498.1257703081232,525.9467787114846,534.4557422969189,542.290756302521,662.4089635854342,2.547235023041474,2
PIUMHI,MG,809,500.0616810877627,524.1552533992583,533.3440049443758,544.688627935723,654.5364647713226,2.5854166666666667,2
PLANALTINA,GO,1192,466.2093120805369,488.90998322147647,508.4609899328859,485.80645973154367,575.6543624161073,1.639666468135795,1
PLÁCIDO DE CASTRO,AC,158,450.17658227848096,460.693670886076,489.1493670886076,461.9348101265823,563.4177215189874,1.4107981220657275,0
POCINHOS,PB,410,469.2156097560976,487.4256097560976,506.2134146341463,484.5465853658537,581.4634146341464,1.0712719298245614,1
POCONÉ,MT,316,447.9553797468354,469.2591772151899,489.7905063291139,462.0136075949367,554.3037974683544,1.6730769230769231,0
POJUCA,BA,718,478.1110027855153,504.1487465181058,516.4802228412256,500.3480501392758,614.2061281337047,1.4865621500559911,1
POMBAL,PB,1704,469.8831572769953,488.80005868544606,504.287676056338,503.7524061032864,618.3215962441315,1.2009656004828002,1
POMPÉU,MG,304,490.960197368421,517.5809210526317,523.8381578947368,531.0884868421052,722.3684210526316,2.07103825136612,2
PONTA DE PEDRAS,PA,574,445.37787456446,447.72578397212544,465.8015679442509,450.7576655052265,481.219512195122,0.8626817447495961,0
PONTA GROSSA,PR,4141,518.7190292199952,535.7120743781695,543.6611929485631,540.6822989616035,615.1654189809225,3.3252506836827718,2
PONTA PORÃ,MS,1295,489.28138996139,503.31305019305023,519.9980694980695,509.4138996138996,590.918918918919,2.226689976689977,1
PONTAL,SP,422,495.8931279620853,506.76445497630334,528.4144549763033,529.5867298578199,630.9952606635071,2.777654867256637,2
PONTE NOVA,MG,1986,494.4573514602216,523.5013595166163,532.4532225579054,537.5807653575025,669.0835850956697,2.204212860310421,2
PONTES E LACERDA,MT,610,470.7944262295081,481.5259016393442,505.50999999999993,486.247868852459,573.2131147540983,2.7413194444444446,1
PORANGATU,GO,1118,470.4788908765653,477.4161896243292,495.9262969588551,500.5811270125223,625.9391771019677,1.8791739894551844,1
PORECATU,PR,424,474.3504716981132,491.0125,513.2771226415094,490.2709905660377,571.4150943396227,2.287837837837838,1
PORTALEGRE,RN,413,460.2685230024213,478.1806295399516,496.1772397094432,486.693220338983,604.6004842615013,1.0932754880694142,1
PORTEIRAS,CE,536,467.4100746268657,478.91100746268654,496.6,502.11567164179104,579.8507462686567,1.1520522388059702,1
PORTEIRINHA,MG,891,473.200785634119,498.0607182940516,512.5338945005611,508.341189674523,646.3524130190797,1.6031746031746033,1
PORTEL,PA,1017,444.9020648967552,449.9088495575221,470.99813176007865,452.1411996066863,507.0993117010816,1.0656226696495152,0
